Time,Theta_Numerical,Theta_Analytical,Difference
47.100000,0.059292,0.059285,0.000007
47.110000,0.059360,0.059352,0.000008
47.120000,0.059419,0.059411,0.000008
47.130000,0.059469,0.059461,0.000008
47.140000,0.059511,0.059503,0.000008
47.150000,0.059545,0.059536,0.000009
47.160000,0.059569,0.059560,0.000009
47.170000,0.059586,0.059576,0.000010
47.180000,0.059593,0.059583,0.000010
47.190000,0.059593,0.059582,0.000010
47.200000,0.059583,0.059572,0.000011
47.210000,0.059565,0.059554,0.000011
47.220000,0.059539,0.059527,0.000012
47.230000,0.059504,0.059491,0.000013
47.240000,0.059460,0.059447,0.000013
47.250000,0.059408,0.059394,0.000014
47.260000,0.059347,0.059333,0.000014
47.270000,0.059278,0.059263,0.000015
47.280000,0.059201,0.059185,0.000015
47.290000,0.059114,0.059098,0.000016
47.300000,0.059020,0.059003,0.000017
47.310000,0.058916,0.058899,0.000017
47.320000,0.058805,0.058787,0.000018
47.330000,0.058685,0.058666,0.000019
47.340000,0.058556,0.058537,0.000020
47.350000,0.058419,0.058399,0.000020
47.360000,0.058274,0.058253,0.000021
47.370000,0.058120,0.058098,0.000022
47.380000,0.057958,0.057936,0.000022
47.390000,0.057788,0.057764,0.000023
47.400000,0.057609,0.057585,0.000024
47.410000,0.057422,0.057397,0.000025
47.420000,0.057226,0.057201,0.000025
47.430000,0.057023,0.056997,0.000026
47.440000,0.056811,0.056784,0.000027
47.450000,0.056591,0.056564,0.000028
47.460000,0.056363,0.056335,0.000029
47.470000,0.056127,0.056098,0.000029
47.480000,0.055883,0.055853,0.000030
47.490000,0.055630,0.055600,0.000031
47.500000,0.055370,0.055339,0.000032
47.510000,0.055102,0.055070,0.000032
47.520000,0.054826,0.054793,0.000033
47.530000,0.054542,0.054508,0.000034
47.540000,0.054250,0.054215,0.000034
47.550000,0.053950,0.053915,0.000035
47.560000,0.053642,0.053606,0.000036
47.570000,0.053327,0.053290,0.000036
47.580000,0.053004,0.052967,0.000037
47.590000,0.052673,0.052635,0.000038
47.600000,0.052335,0.052297,0.000038
47.610000,0.051989,0.051950,0.000039
47.620000,0.051636,0.051596,0.000040
47.630000,0.051275,0.051235,0.000040
47.640000,0.050907,0.050866,0.000041
47.650000,0.050531,0.050490,0.000041
47.660000,0.050149,0.050107,0.000042
47.670000,0.049759,0.049716,0.000042
47.680000,0.049362,0.049319,0.000043
47.690000,0.048957,0.048914,0.000043
47.700000,0.048546,0.048502,0.000044
47.710000,0.048127,0.048083,0.000044
47.720000,0.047702,0.047658,0.000044
47.730000,0.047270,0.047225,0.000045
47.740000,0.046831,0.046786,0.000045
47.750000,0.046385,0.046340,0.000045
47.760000,0.045932,0.045887,0.000045
47.770000,0.045473,0.045427,0.000046
47.780000,0.045007,0.044962,0.000046
47.790000,0.044535,0.044489,0.000046
47.800000,0.044057,0.044010,0.000046
47.810000,0.043571,0.043525,0.000046
47.820000,0.043080,0.043034,0.000046
47.830000,0.042582,0.042536,0.000046
47.840000,0.042079,0.042032,0.000046
47.850000,0.041569,0.041523,0.000046
47.860000,0.041053,0.041007,0.000046
47.870000,0.040531,0.040485,0.000046
47.880000,0.040004,0.039958,0.000046
47.890000,0.039470,0.039424,0.000046
47.900000,0.038931,0.038885,0.000046
47.910000,0.038386,0.038341,0.000045
47.920000,0.037836,0.037791,0.000045
47.930000,0.037280,0.037235,0.000045
47.940000,0.036719,0.036674,0.000044
47.950000,0.036152,0.036108,0.000044
47.960000,0.035581,0.035537,0.000044
47.970000,0.035004,0.034961,0.000043
47.980000,0.034422,0.034379,0.000043
47.990000,0.033835,0.033793,0.000042
48.000000,0.033243,0.033201,0.000042
48.010000,0.032646,0.032605,0.000041
48.020000,0.032045,0.032004,0.000040
48.030000,0.031439,0.031399,0.000040
48.040000,0.030828,0.030789,0.000039
48.050000,0.030213,0.030175,0.000038
48.060000,0.029594,0.029556,0.000038
48.070000,0.028970,0.028933,0.000037
48.080000,0.028342,0.028306,0.000036
48.090000,0.027710,0.027675,0.000035
48.100000,0.027074,0.027040,0.000035
48.110000,0.026434,0.026401,0.000034
48.120000,0.025790,0.025758,0.000033
48.130000,0.025143,0.025111,0.000032
48.140000,0.024492,0.024461,0.000031
48.150000,0.023837,0.023807,0.000030
48.160000,0.023179,0.023150,0.000029
48.170000,0.022517,0.022489,0.000028
48.180000,0.021853,0.021826,0.000027
48.190000,0.021185,0.021159,0.000026
48.200000,0.020514,0.020489,0.000025
48.210000,0.019840,0.019816,0.000024
48.220000,0.019163,0.019140,0.000023
48.230000,0.018483,0.018462,0.000022
48.240000,0.017801,0.017781,0.000020
48.250000,0.017116,0.017097,0.000019
48.260000,0.016429,0.016411,0.000018
48.270000,0.015739,0.015722,0.000017
48.280000,0.015047,0.015032,0.000016
48.290000,0.014353,0.014339,0.000015
48.300000,0.013657,0.013644,0.000013
48.310000,0.012959,0.012947,0.000012
48.320000,0.012259,0.012248,0.000011
48.330000,0.011557,0.011547,0.000010
48.340000,0.010853,0.010845,0.000009
48.350000,0.010148,0.010141,0.000007
48.360000,0.009442,0.009436,0.000006
48.370000,0.008734,0.008729,0.000005
48.380000,0.008025,0.008021,0.000004
48.390000,0.007315,0.007312,0.000002
48.400000,0.006603,0.006602,0.000001
48.410000,0.005891,0.005891,0.000000
48.420000,0.005178,0.005179,0.000001
48.430000,0.004464,0.004466,0.000002
48.440000,0.003750,0.003753,0.000004
48.450000,0.003035,0.003039,0.000005
48.460000,0.002319,0.002325,0.000006
48.470000,0.001603,0.001610,0.000007
48.480000,0.000887,0.000895,0.000008
48.490000,0.000171,0.000181,0.000009
48.500000,-0.000545,-0.000535,0.000010
48.510000,-0.001261,-0.001249,0.000011
48.520000,-0.001977,-0.001964,0.000013
48.530000,-0.002692,-0.002679,0.000014
48.540000,-0.003407,-0.003393,0.000015
48.550000,-0.004122,-0.004106,0.000016
48.560000,-0.004836,-0.004819,0.000017
48.570000,-0.005549,-0.005532,0.000018
48.580000,-0.006262,-0.006243,0.000019
48.590000,-0.006973,-0.006954,0.000020
48.600000,-0.007684,-0.007663,0.000020
48.610000,-0.008393,-0.008372,0.000021
48.620000,-0.009101,-0.009079,0.000022
48.630000,-0.009808,-0.009785,0.000023
48.640000,-0.010514,-0.010490,0.000024
48.650000,-0.011218,-0.011193,0.000025
48.660000,-0.011920,-0.011894,0.000025
48.670000,-0.012620,-0.012594,0.000026
48.680000,-0.013319,-0.013292,0.000027
48.690000,-0.014016,-0.013988,0.000028
48.700000,-0.014710,-0.014682,0.000028
48.710000,-0.015403,-0.015374,0.000029
48.720000,-0.016093,-0.016064,0.000029
48.730000,-0.016781,-0.016751,0.000030
48.740000,-0.017466,-0.017436,0.000030
48.750000,-0.018149,-0.018118,0.000031
48.760000,-0.018830,-0.018798,0.000031
48.770000,-0.019507,-0.019475,0.000032
48.780000,-0.020182,-0.020150,0.000032
48.790000,-0.020854,-0.020821,0.000033
48.800000,-0.021522,-0.021490,0.000033
48.810000,-0.022188,-0.022155,0.000033
48.820000,-0.022850,-0.022817,0.000033
48.830000,-0.023509,-0.023476,0.000034
48.840000,-0.024165,-0.024131,0.000034
48.850000,-0.024817,-0.024783,0.000034
48.860000,-0.025466,-0.025432,0.000034
48.870000,-0.026111,-0.026077,0.000034
48.880000,-0.026752,-0.026718,0.000034
48.890000,-0.027389,-0.027355,0.000034
48.900000,-0.028022,-0.027988,0.000034
48.910000,-0.028651,-0.028617,0.000034
48.920000,-0.029277,-0.029242,0.000034
48.930000,-0.029897,-0.029863,0.000034
48.940000,-0.030514,-0.030480,0.000034
48.950000,-0.031126,-0.031092,0.000034
48.960000,-0.031733,-0.031700,0.000034
48.970000,-0.032336,-0.032303,0.000034
48.980000,-0.032935,-0.032901,0.000033
48.990000,-0.033528,-0.033495,0.000033
49.000000,-0.034117,-0.034084,0.000033
49.010000,-0.034700,-0.034668,0.000033
49.020000,-0.035279,-0.035247,0.000032
49.030000,-0.035853,-0.035821,0.000032
49.040000,-0.036421,-0.036390,0.000032
49.050000,-0.036984,-0.036953,0.000031
49.060000,-0.037542,-0.037511,0.000031
49.070000,-0.038095,-0.038064,0.000030
49.080000,-0.038641,-0.038612,0.000030
49.090000,-0.039183,-0.039153,0.000029
49.100000,-0.039718,-0.039689,0.000029
49.110000,-0.040248,-0.040220,0.000028
49.120000,-0.040773,-0.040745,0.000028
49.130000,-0.041291,-0.041263,0.000027
49.140000,-0.041803,-0.041776,0.000027
49.150000,-0.042309,-0.042283,0.000026
49.160000,-0.042810,-0.042784,0.000026
49.170000,-0.043304,-0.043278,0.000025
49.180000,-0.043791,-0.043767,0.000025
49.190000,-0.044273,-0.044249,0.000024
49.200000,-0.044748,-0.044724,0.000024
49.210000,-0.045216,-0.045193,0.000023
49.220000,-0.045679,-0.045656,0.000022
49.230000,-0.046134,-0.046112,0.000022
49.240000,-0.046583,-0.046562,0.000021
49.250000,-0.047025,-0.047005,0.000021
49.260000,-0.047461,-0.047441,0.000020
49.270000,-0.047889,-0.047870,0.000019
49.280000,-0.048311,-0.048292,0.000019
49.290000,-0.048726,-0.048707,0.000018
49.300000,-0.049133,-0.049116,0.000018
